recnum,filial,pedido,fornecedor,nota_fiscal,modelo,serie,serie_nf,comprador,dt_emissao,dt_entrada,transacao,operacao,centro_custo,cnpj,inscricao,frete_pg,vr_produtos,vr_total,vr_frete,icmsfrete,ipifrete,vr_icmsfrete,vr_ipifrete,vr_descontos,vr_despesas,vr_encargos,vr_ipi,vr_baseicms,vr_icms,vr_basesubst,vr_icmsubst,vr_seguro,vr_embalagem,icmsembalagem,ipiembalagem,vr_icmsembal,vr_ipiembal,vr_descarga,vr_servico,vr_baseiss,vr_iss,fatura,itens,conta_caixa,banco,transportadora,conhecimento,dt_emissaof,dt_vencimentof,vr_fretef,vr_icmsf,vr_freteratear,vr_baseicmsf,vr_icmsfratear,cfop_fratear,vr_dinheiro,vr_prazo,vr_cheque,vr_chequepre,vr_cartao,vr_electron,vr_outros,vr_antecipado,sequencia,observacao,foto,impresso,fechado,compensar_chq,digitar_serial,status_fornec,status_transp,tmp_vrtotal,data_inc,data_alt,data_exc,hora_inc,hora_alt,hora_exc,usu_inc,usu_alt,usu_exc,maq_inc,maq_alt,maq_exc,envia_pocket,dtexportacao,xml_nfe,desc_condic,modelo_ctrc,serie_ctrc,chave_nfe,vr_pis_st,vr_cofins_st,chave_cte,tp_cte,vr_servico_ct,vr_desconto_ct,vr_outros_ct,vr_isento_ct,aliq_icms_ct,vr_pis,vr_cofins,cst_ct,vr_redicms_ct,id_cadcon,vr_recsubst,digita_lote,vr_deson,portador,situacao_doc,status_conferencia,id,regime_trib,recnum_2,filial_2,pedido_2,fornecedor_2,nota_fiscal_2,modelo_2,serie_2,item,sequencia_2,operacao_2,matricula,qtd_entrada,qtd_transferida,qtd_compra,und_compra,vr_base,vr_entrada,vr_desconto,vr_total_2,vr_custo,vr_custozero,markup,lucro,vr_venda,icms,ipi,substituicao,reducao,cst,dt_entrada_2,utiliza_serial,fechado_2,desp_ipi,desp_frete,desp_encargos,desp_subst,desp_ipifrete,desp_icmsfrete,desp_desconto,desp_embalagem,desp_icmsembal,desp_ipiembal,desp_iss,cfop,data_inc_2,data_alt_2,data_exc_2,hora_inc_2,hora_alt_2,hora_exc_2,usu_inc_2,usu_alt_2,usu_exc_2,maq_inc_2,maq_alt_2,maq_exc_2,envia_pocket_2,dtexportacao_2,cst_ipi,ipi_unidade,vr_baseipi,cst_pis,vr_basepis,vr_basecofins,aliq_pis,aliq_cofins,vr_pis_2,vr_cofins_2,icms_padrao_uf,vr_baseicms_2,vr_icms_2,vr_basesubst_2,vr_icmsseguro,vr_icmsfrete_2,desp_pis_st,desp_cofins_st,vr_reducaoicms,desc_condic_2,usa_baseicms,nat_bc_pis,xml_nfe_2,limite_desca,limite_descv,vr_minimoa,vr_minimov,desp_recsubst,al_cred_antec,vr_cred_antec,desp_deson,temp_qtentrega,ultimo_conferido,id_2,vr_custozeroa,lucroa,markupa,vr_vendaa,qtd_tributavel,adrem_icms,vricms_monofasico,qtd_tributavelretencao,adrem_icmsretencao,vricms_monoretencao,recnum_3,matricula_2,tipo,fornecedor_3,marca,grupo,cod_remarcacao,descricao,desc_fabrica,referencia,unidade,grade_padrao,codigo_fiscal,codigo_barra,status,peso,unidade_compra,ipi_compra,subst_compra,icms_compra,cst_compra,editar,aplicacao,observacao_2,imprime_codbar,imprime_etiq,imprime_tabela,desconto_ok,utiliza_balanca,suspensa,custo_adicional,foto_2,tmp_codbarra,cod_enq_ipi,data_inc_3,hora_inc_3,usu_inc_3,maq_inc_3,data_alt_3,hora_alt_3,usu_alt_3,maq_alt_3,envia_pocket_3,dtexportacao_3,sped_1400,tipo_item,codigo_ex_tipi,ipi_unid_compra,reducao_compra,validade,codigo_anp,composicao,ativ_cont_prev,compos_prod,pais_origem,largura,rendimento,imagens,al_tributos,ippt,codigo_fci,unidade_entrega,codigo_imp,desc_adicional,codigo_cest,mva_padrao,usa_lote,altura,comprimento,cta_contabil,calcula_fem,calcula_fcp,perc_glp,perc_gnimp,perc_gnnac,vr_partida,id_edicao,calcular_fcp_st,codigo_anvisa,motivo_isencao,ean_tributavel,qtd_embalagem
15112,1,6070,75,1491445,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,2531.34,118.2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.67,8.27,55.97,26.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1491445,1007,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,2557.92,0.00,0.00,0.00,0.00,0.00,0.00,6,, ,D,S,N,N,N,N,2531.34,2021-05-05,0001-01-01,0001-01-01,17:54,09:22, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-18 09:22:49.512,S,N, , ,32241027275197000128550010014914451417622351,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7231,0.00, ,0.0000,2,00,N,92b67704-136e-42d5-9348-25c89cf77fcb,3,,,,,,,,1006,,,15091,12.0000,0.0000,12.0000,UN,9.850000,9.850000,0.000000,,9.9533,9.9530,39.6520,28.40,13.9000,17.00,0.00,15.0000,7.0000,070,,N,,0.0000,0.0000,0.0000,1.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4030,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,17.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,9.9530,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,MOELA CONG-BDJ 1KG-KIFRANGO,MOELA CONG-BDJ 1KG-KIFRANGO,175,UN, ,02071432,7898345770893,N,0.0000,UN,0.00,15.0000,17.00,070,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1708700,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:22:32,",N, ,0, ,0.0000
10823,1,6070,75,1491445,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,2531.34,487.2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.61,34.10,230.70,26.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1491445,1007,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,2557.92,0.00,0.00,0.00,0.00,0.00,0.00,7,, ,D,S,N,N,N,N,2531.34,2017-10-31,2021-09-24,0001-01-01,07:00,10:32, ,999999,1,0,MIGRACAO,SRV-MERCBARBOSA, ,S,2024-11-01 10:36:15.044,S,N, , ,32241027275197000128550010014914451417622351,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7231,0.00, ,0.0000,2,00,N,8a6f6a43-4425-4d6b-b86d-4eecbe4aae3e,3,,,,,,,,1007,,,10783,40.0000,0.0000,40.0000,KG,12.180000,12.180000,0.000000,,12.3080,12.3080,37.3090,27.17,16.9000,17.00,0.00,15.0000,7.0000,070,,N,,0.0000,0.0000,0.0000,5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4030,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,17.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,12.3080,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,PEITO CONGELADO KIFRANGO, , ,KG, ,02071411,7898345770190,N,0.0000,KG,0.00,15.0000,17.00,070,N, ,,S,S,S,S,S,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1708700,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"01/11/2024 10:32:04,",N, ,0, ,0.0000
15491,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,39.1900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,1,, ,D,S,N,N,N,N,371.46,2021-09-28,0001-01-01,0001-01-01,07:30,09:23, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-18 09:24:01.024,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,fa58713d-d939-4ea5-b2e7-d5298b82c25c,3,,,,,,,,1001,,,15470,48.0000,0.0000,48.0000,UN,0.816458,0.816458,0.000000,,0.8165,0.8170,53.0920,34.64,1.2500,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,0.8170,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,"CHOC TORTUGUITA BRANCA 15,5GR","CHOC TORTUGUITA BRANCA 15,5GR",53627,UN, ,18069000,7898142865075,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1700900,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:30,",N, ,0, ,0.0000
15489,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,39.1900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,2,, ,D,S,N,N,N,N,371.46,2021-09-28,0001-01-01,0001-01-01,07:30,09:23, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-18 09:24:01.064,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,52ddb471-f7fc-4e0a-b44c-17a107cdb576,3,,,,,,,,1002,,,15468,48.0000,0.0000,48.0000,UN,0.816458,0.816458,0.000000,,0.8165,0.8170,53.0920,34.64,1.2500,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,0.8170,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,"CHOC TORTUGUITA LEITE 15,5GR","CHOC TORTUGUITA LEITE 15,5GR",53625,UN, ,18069000,7898142865051,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1700900,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:30,",N, ,0, ,0.0000
15493,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,39.1900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.14,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,3,, ,D,S,N,N,N,N,371.46,2021-09-28,0001-01-01,0001-01-01,07:30,09:23, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-18 09:24:01.100,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,7f8fdd31-8a32-43be-80e2-86d7e65a2085,3,,,,,,,,1003,,,15472,48.0000,0.0000,48.0000,UN,0.816458,0.816458,0.000000,,0.8165,0.8170,53.0920,34.64,1.2500,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,0.8170,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,"CHOC TORTUGUITA NAPOLITANO 15,5GR","CHOC TORTUGUITA NAPOLITANO 15,5GR",53629,UN, ,18069000,7898142865136,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1700900,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:31,",N, ,0, ,0.0000
15031,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,60.4500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.89,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,4,, ,D,S,N,N,N,N,371.46,2021-03-30,0001-01-01,0001-01-01,07:41,09:23, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-18 09:24:01.142,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,d1b65eaa-9c13-4253-b76b-53289099bc1d,3,,,,,,,,1004,,,15010,5.0000,0.0000,5.0000,UN,12.090000,12.090000,0.000000,,12.0900,12.0900,39.7840,28.46,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,12.0900,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,BALA BUT TOFFEES CHOCOLATE 500GR,BALA BUT TOFFEES CHOCOLATE 500GR,50735,UN, ,18069000,7891118025442,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1700900,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:31,",N, ,0, ,0.0000
14551,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,60.4500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.89,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,5,, ,D,S,N,N,N,N,371.46,2020-10-28,0001-01-01,0001-01-01,15:27,09:23, ,1,0,0,SRV-MERCBARBOSA, , ,S,2024-10-18 09:24:01.183,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,224147c8-7ba6-44e0-b952-47ecd1922f8e,3,,,,,,,,1005,,,14562,5.0000,0.0000,5.0000,UN,12.090000,12.090000,0.000000,,12.0900,12.0900,39.7840,28.46,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,12.0900,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,BALA BUT TOFFEES LEITE 500GR,BALA BUT TOFFEES LEITE 500GR,50731,UN, ,17049020,7891118025503,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,2804100,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:31,",N, ,0, ,0.0000
14228,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,60.4500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.89,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,6,, ,D,S,N,N,N,N,371.46,2020-08-04,0001-01-01,0001-01-01,11:34,09:23, ,1,0,0,CAIXA01, , ,S,2024-10-18 09:24:01.226,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,b2ec32ff-e890-4ec0-b62e-03e0efcb5d3f,3,,,,,,,,1006,,,14239,5.0000,0.0000,5.0000,UN,12.090000,12.090000,0.000000,,12.0900,12.0900,39.7840,28.46,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,98,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,12.0900,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,BALA BUT TOFFEES 500GR MARACUJA 500GR,BALA BUT TOFFEES 500GR MARACUJA 500GR,50733,UN, ,17049020,7891118025527,N,0.0000,UN,0.00,0.0000,17.00,020,N, ,,S,S,S,S,N,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,2804100,0.00,N,0.00,0.00,0,N, ,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:32,",N, ,0, ,0.0000
18151,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,24.1800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,7,,,D,S,N,N,N,N,371.46,2024-01-29,0001-01-01,0001-01-01,08:01,09:23, ,1,0,0,SRV-MERCBARBOSA,, ,S,2024-10-18 09:24:01.271,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,93dfad6f-0d95-4a64-9163-71cae9224e44,3,,,,,,,,1007,,,18130,2.0000,0.0000,2.0000,UN,12.090000,12.090000,0.000000,,12.0900,12.0900,39.7840,28.46,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,12.0900,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,BALA BUTTER T. MENTA 53% 500G,BALA BUTTER T. MENTA 53% 500G,11015,UN,,18069000,7891118026272,N,0.0000,UN,0.00,0.0000,17.00,020,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,,,,,1700900,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:32,",N, ,0, ,0.0000
18152,1,6071,13,1223752,55,,1,1,2024-10-15,2024-10-18,1,2,1,N, ,2,371.46,24.1800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.96,1.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1223752,1009,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,371.46,0.00,0.00,0.00,0.00,0.00,0.00,8,,,D,S,N,N,N,N,371.46,2024-01-29,0001-01-01,0001-01-01,08:01,09:23, ,1,0,0,SRV-MERCBARBOSA,, ,S,2024-10-18 09:24:01.311,S,N, , ,32241027229087000120550010012237521354327133,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7232,0.00, ,0.0000,2,00,N,b9473906-dc89-4371-a784-46f5cf5cc9fd,3,,,,,,,,1008,,,18131,2.0000,0.0000,2.0000,UN,12.090000,12.090000,0.000000,,12.0900,12.0900,39.7840,28.46,16.9000,17.00,0.00,0.0000,7.0000,020,,N,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1020,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,0.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,12.0900,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,BALA BUTTER T. TRUFA 53% 500G,BALA BUTTER T. TRUFA 53% 500G,11016,UN,,18069000,7891118026296,N,0.0000,UN,0.00,0.0000,17.00,020,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,,,,,1700900,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"18/10/2024 09:23:33,",N, ,0, ,0.0000
18153,1,6072,1,2681678,55,,1,1,2024-10-18,2024-10-21,1,2,1,N, ,2,2249.58,376.5000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155.04,26.36,178.30,23.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2681678,1012,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,2273.17,0.00,0.00,0.00,0.00,0.00,0.00,1,,,S,S,N,N,N,N,2249.58,2024-01-29,2024-02-15,0001-01-01,12:01,14:29, ,1,1,0,SRV-MERCBARBOSA,SRV-MERCBARBOSA, ,S,2024-11-04 14:30:23.860,S,N, , ,32241002838996000134550010026816781348618146,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7234,0.00, ,0.0000,2,00,N,bca239bc-cd2e-4458-b9f0-fe838913f183,3,,,,,,,,1001,,,18132,15.0000,0.0000,15.0000,KG,25.100000,25.100000,0.000000,,25.3633,25.3630,41.5430,29.35,35.9000,17.00,0.00,15.0000,7.0000,070,,N,,0.0000,0.0000,0.0000,3.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4030,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,17.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,25.3630,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,LING. FRESCAL DE CARNE SUINA,LING. FRESCAL DE CARNE SUINA,100,KG,,16010000,7898908225310,N,0.0000,KG,0.00,15.0000,17.00,070,N,,,S,S,S,S,N,N,N,,,,,,,,,,,,,,N,00,,0.00,7.00,0,0,1,,,0,0.00,0.0000,,0.00,,,KG,,,1707700,0.00,N,0.00,0.00,0,N,,0.0000,0.0000,0.0000,0.00,"04/11/2024 14:29:16,",N, ,0, ,0.0000
6033,1,6072,1,2681678,55,,1,1,2024-10-18,2024-10-21,1,2,1,N, ,2,2249.58,14.9500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.16,1.05,7.08,23.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2681678,1012,58,100000,0,0,0001-01-01,0001-01-01,0.00,0.00,0.00,0.00,0.00,0.0000,0.00,2273.17,0.00,0.00,0.00,0.00,0.00,0.00,2,, ,S,S,N,N,N,N,2249.58,2017-10-31,0001-01-01,0001-01-01,07:00,14:20, ,999999,0,0,MIGRACAO, , ,S,2024-11-04 14:30:23.927,S,N, , ,32241002838996000134550010026816781348618146,0.00,0.00, ,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00, ,0.00,7234,0.00, ,0.0000,2,00,N,af619a87-cd58-4af3-be34-29846011d250,3,,,,,,,,1002,,,6019,5.0000,0.0000,5.0000,KG,2.990000,2.990000,0.000000,,3.0200,3.0200,62.2510,38.37,4.9000,17.00,0.00,15.0000,7.0000,070,,N,,0.0000,0.0000,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4030,,,,,,,,,,,,,,,49,0.00,0.00,99,0.00,0.00,0.0000,0.0000,,,17.00,,,,,,,,,,,,,,,,,,,0.00,0.0000,,N,,3.0200,0.00,-100.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.00,,,1,,999999,9999999,0,FIGADO SUINO PACOTE COFRIL, , ,KG, ,02064100,7898929503442,N,0.0000,KG,0.00,15.0000,17.00,070,N, ,,S,S,S,S,S,N,N,,, ,,,,,,,,,,,N,00, ,0.00,7.00,0,0,1, , ,0,0.00,0.0000, ,0.00, , , , , ,1708701,0.00,N,0.00,0.00,0,N,N,0.0000,0.0000,0.0000,0.00,"04/11/2024 14:20:51,",N, ,0, ,0.0000
